operator,fold,best_epoch,best_checkpoint_key,selected_thr_trade,selected_thr_dir,selected_coverage,selected_feasible,val_rmse,val_mae,val_ic,val_trade_auc,val_dir_auc,val_soft_utility_mean,val_scaled_soft_utility,val_selection_score,val_gross_pnl_sum,val_pnl_sum,val_pnl_per_trade,val_n_trades,val_trade_rate,val_sign_accuracy,val_win_rate,val_long_trades,val_short_trades,val_long_pnl_sum,val_short_pnl_sum,val_sharpe_like,val_coverage,test_rmse,test_mae,test_ic,test_trade_auc,test_dir_auc,test_soft_utility_mean,test_scaled_soft_utility,test_selection_score,test_gross_pnl_sum,test_pnl_sum,test_pnl_per_trade,test_n_trades,test_trade_rate,test_sign_accuracy,test_win_rate,test_long_trades,test_short_trades,test_long_pnl_sum,test_short_pnl_sum,test_sharpe_like,test_coverage
dynamic_edge_mpnn,1,23,"[0.38067555832943506, 0.07716157159520359, 0.5518436122440572, 0.008688010024011594, 3.8785759035766046e-05]",0.5,0.6,0.9375549692172384,True,0.002266951912595118,0.0017505157259043586,0.024575758679778303,0.5208308004052684,0.5518436122440572,9.559603645890633e-05,0.07716157159520359,0.38067555832943506,0.0534880100240116,0.008688010024011594,3.8785759035766046e-05,224,0.19700967458223395,0.5580357142857143,0.5133928571428571,128,96,0.011140942988217275,-0.0024529329642056924,0.35141862898953025,0.9375549692172384,0.002465588799295359,0.0018390871330593622,0.03201901323347766,0.48660869565217396,0.5251375917441047,-1.0314747047593658e-06,-0.0007395361676773928,0.28808613929158017,0.012791414837465709,-0.03220858516253432,-0.0001431492673890414,225,0.19788918205804748,0.5422222222222223,0.4711111111111111,129,96,-0.022097319919904112,-0.0101112652426302,-1.079390779643986,0.9384344766930519
dynamic_edge_mpnn,2,10,"[0.4008777382277985, 0.09394219879912866, 0.558064617143036, 0.03869322778078785, 0.00027248751958301303]",0.9,0.55,0.39313984168865435,True,0.0027942521871691995,0.00209821233453807,0.002577238475275542,0.5538756221248802,0.558064617143036,0.0001305996538832507,0.09394219879912866,0.4008777382277985,0.06709322778078786,0.03869322778078785,0.00027248751958301303,142,0.1248900615655233,0.5985915492957746,0.5563380281690141,86,56,0.013876935760211193,0.024816292020576655,1.639600941868138,0.39313984168865435,0.0027982269006487583,0.002173148337802117,0.05533729839376925,0.5639479565419423,0.5018977278555675,-1.415633075286542e-05,-0.007857618886415837,0.2681861314341463,-0.026505439285756438,-0.056905439285756435,-0.00037437789003787127,152,0.13368513632365875,0.47368421052631576,0.4407894736842105,86,66,-0.0071040884429268815,-0.049801350842829564,-1.9265122955588552,0.4291996481970097
dynamic_edge_mpnn,3,7,"[0.28920269170769325, 0.017691106137589993, 0.4936574283092786, 0.021490237065646216, 0.0010233446221736293]",0.5,0.65,0.03518029903254178,True,0.003071609673379046,0.0023809687834870992,-0.032323519112599904,0.5820897209786099,0.4936574283092786,3.194953332372934e-05,0.017691106137589993,0.28920269170769325,0.025690237065646215,0.021490237065646216,0.0010233446221736293,21,0.018469656992084433,0.6666666666666666,0.5714285714285714,21,0,0.021490237065646216,0.0,2.0083297318143436,0.03518029903254178,0.0038491416332975753,0.0028499449160204458,0.041297627297900645,0.529869379262513,0.5421801801801802,9.527108761910963e-05,0.040130521846695126,0.3383296209457943,0.0011968119797529653,-0.0054031880202470356,-0.00016373297031051622,33,0.029023746701846966,0.6363636363636364,0.6060606060606061,33,0,-0.0054031880202470356,0.0,-0.25505182409420957,0.052770448548812667
dynamic_edge_mpnn,4,11,"[0.4155551343561287, 0.09885721407632751, 0.5758144005087293, 0.06141572589601274, 0.0002705538585727434]",0.8,0.5,0.9841688654353562,True,0.003376621800874843,0.0023974967258145177,0.09538912188558993,0.5310921103769919,0.5758144005087293,0.0002324781721561164,0.09885721407632751,0.4155551343561287,0.10681572589601274,0.06141572589601274,0.0002705538585727434,227,0.1996481970096746,0.5506607929515418,0.5066079295154186,152,75,0.030106985162646725,0.031308740733365995,1.2284045408781987,0.9841688654353562,0.0029074348555250167,0.0022842884854043202,0.024714541572849805,0.5201171377641967,0.5168844136890838,9.056448795322009e-05,0.041633819402909514,0.3259202469319056,0.04821247082873015,0.0028124708287301584,1.2389739333613033e-05,227,0.1996481970096746,0.5286343612334802,0.5022026431718062,144,83,0.02239911735528147,-0.01958664652655135,0.06559926378963318,0.9868073878627969
