operator,fold,best_epoch,best_val_rmse_checkpoint,selected_signal_threshold,val_rmse,val_mae,val_ic,val_dir_auc,val_trade_auc,val_sign_accuracy,val_long_precision,val_short_precision,val_coverage,val_gross_pnl,val_net_pnl,val_pnl_per_trade,val_n_trades,val_trade_rate,val_sharpe_like,val_bench_zero_rmse,val_bench_zero_mae,val_bench_zero_ic,val_bench_last_rmse,val_bench_last_mae,val_bench_last_ic,test_rmse,test_mae,test_ic,test_dir_auc,test_trade_auc,test_sign_accuracy,test_long_precision,test_short_precision,test_coverage,test_gross_pnl,test_net_pnl,test_pnl_per_trade,test_n_trades,test_trade_rate,test_sharpe_like,test_bench_zero_rmse,test_bench_zero_mae,test_bench_zero_ic,test_bench_last_rmse,test_bench_last_mae,test_bench_last_ic
edge_mpnn,2.0,9.666666666666666,0.0020757865639711715,0.0006549206872781118,0.0020757865639711715,0.0015532207848199767,0.009670954896700355,0.4956509341500694,0.4988252972340397,0.5484985502375198,0.5485695590958749,0.5146443514644351,0.3169158604514805,0.03527971650570786,0.009613049839041187,7.98730675609222e-05,128.33333333333334,0.1128701260627382,0.35247586031282657,0.0020053419585033716,0.0014785576482830073,,0.004847630768707207,0.0035819828841739516,0.002946379166589746,0.002618191526936093,0.001910688577619896,0.03468909322400419,0.5086388571383685,0.5262836399451863,0.5285598554811044,0.5225178889560056,0.559463986599665,0.32043389035473474,0.03275867206411931,0.008092005397452641,8.105035293391699e-05,123.33333333333333,0.10847258868367049,0.36796254843051995,0.0025711500007930756,0.0018660352122747657,,0.0062195713923576925,0.004483943802283659,-0.009162795480403307
