operator,fold,best_epoch,best_val_rmse_checkpoint,selected_rule_long_quantile,selected_rule_long_threshold,val_rmse,val_mae,val_ic,val_dir_auc,val_trade_auc,val_sign_accuracy,val_long_precision,val_short_precision,val_coverage,val_long_coverage,val_short_coverage,val_gross_pnl,val_net_pnl,val_pnl_per_trade,val_n_trades,val_trade_rate,val_sharpe_like,val_long_trades,val_short_trades,val_long_net_pnl,val_short_net_pnl,val_win_rate,val_applied_rule_long_quantile,val_applied_rule_long_threshold,val_applied_rule_resolved_long_threshold,val_applied_rule_classification_consistent,val_bench_zero_rmse,val_bench_zero_mae,val_bench_zero_ic,val_bench_last_rmse,val_bench_last_mae,val_bench_last_ic,test_rmse,test_mae,test_ic,test_dir_auc,test_trade_auc,test_sign_accuracy,test_long_precision,test_short_precision,test_coverage,test_long_coverage,test_short_coverage,test_gross_pnl,test_net_pnl,test_pnl_per_trade,test_n_trades,test_trade_rate,test_sharpe_like,test_long_trades,test_short_trades,test_long_net_pnl,test_short_net_pnl,test_win_rate,test_applied_rule_long_quantile,test_applied_rule_long_threshold,test_applied_rule_resolved_long_threshold,test_applied_rule_classification_consistent,test_bench_zero_rmse,test_bench_zero_mae,test_bench_zero_ic,test_bench_last_rmse,test_bench_last_mae,test_bench_last_ic
edge_mpnn,3.0,7.6,0.002477235962680023,0.18333333333333335,0.00025,0.002477235962680023,0.0018418421693586699,0.027013940837325667,0.5049948779921892,0.4892474150685315,0.5676422074986646,0.5676422074986646,,0.12579505300353358,0.12579505300353358,0.0,0.03298576777719973,0.017385767777199728,0.00015942303025893962,78.0,0.06890459363957598,0.6727237119540552,78.0,0.0,0.017385767777199728,0.0,0.5186611616479075,0.18333333333333335,0.00025,0.0005419520497322083,1.0,0.0024354624406999832,0.0017961560338647538,,0.005851409670190202,0.004320035323104863,-0.00022630985961708488,0.0027315380470295603,0.0020312690863889043,0.03185891007620495,0.506391473628776,0.5236108307705581,0.5209434537846517,0.5209434537846517,,0.11424553831014894,0.11424553831014894,0.0,0.010135338781037718,-0.003704661218962283,9.141528084242163e-05,69.2,0.05847385606297804,0.09627682683336744,69.2,0.0,-0.003704661218962283,0.0,0.474493119266055,0.18333333333333335,0.00025,0.0005559126496315003,1.0,0.0026784226888498957,0.0019855173573108094,,0.006458836782579465,0.004760504298196333,-0.005658415568087332
