operator,fold,best_epoch,best_val_rmse_checkpoint,selected_rule_execution_mode,selected_rule_threshold_mode,selected_rule_rule_name,selected_rule_long_quantile,selected_rule_short_quantile,selected_rule_abs_quantile,selected_rule_long_threshold,selected_rule_short_threshold,selected_rule_abs_threshold,val_rmse,val_mae,val_ic,val_dir_auc,val_trade_auc,val_sign_accuracy,val_long_precision,val_short_precision,val_coverage,val_long_coverage,val_short_coverage,val_gross_pnl,val_net_pnl,val_pnl_per_trade,val_n_trades,val_trade_rate,val_sharpe_like,val_long_trades,val_short_trades,val_long_net_pnl,val_short_net_pnl,val_win_rate,val_applied_rule_execution_mode,val_applied_rule_threshold_mode,val_applied_rule_rule_name,val_applied_rule_long_quantile,val_applied_rule_short_quantile,val_applied_rule_abs_quantile,val_applied_rule_long_threshold,val_applied_rule_short_threshold,val_applied_rule_abs_threshold,val_applied_rule_resolved_long_threshold,val_applied_rule_resolved_short_threshold,val_applied_rule_resolved_abs_threshold,val_applied_rule_classification_consistent,val_bench_zero_rmse,val_bench_zero_mae,val_bench_zero_ic,val_bench_last_rmse,val_bench_last_mae,val_bench_last_ic,test_rmse,test_mae,test_ic,test_dir_auc,test_trade_auc,test_sign_accuracy,test_long_precision,test_short_precision,test_coverage,test_long_coverage,test_short_coverage,test_gross_pnl,test_net_pnl,test_pnl_per_trade,test_n_trades,test_trade_rate,test_sharpe_like,test_long_trades,test_short_trades,test_long_net_pnl,test_short_net_pnl,test_win_rate,test_applied_rule_execution_mode,test_applied_rule_threshold_mode,test_applied_rule_rule_name,test_applied_rule_long_quantile,test_applied_rule_short_quantile,test_applied_rule_abs_quantile,test_applied_rule_long_threshold,test_applied_rule_short_threshold,test_applied_rule_abs_threshold,test_applied_rule_resolved_long_threshold,test_applied_rule_resolved_short_threshold,test_applied_rule_resolved_abs_threshold,test_applied_rule_classification_consistent,test_bench_zero_rmse,test_bench_zero_mae,test_bench_zero_ic,test_bench_last_rmse,test_bench_last_mae,test_bench_last_ic
edge_mpnn,1,4,0.001834940094031719,long_only,absolute,long_only_absolute,,,,0.0005,,,0.001834940094031719,0.0013771929982717842,0.007301877988286062,0.48445987006559377,0.4854540613243939,0.5436893203883495,0.5436893203883495,,0.09098939929328621,0.09098939929328621,0.0,0.018824333409611427,0.005224333409611426,7.682843249428567e-05,68,0.06007067137809187,0.33221089346673593,68,0,0.005224333409611426,0.0,0.4411764705882353,long_only,absolute,long_only_absolute,,,,0.0005,,,0.0005,,,True,0.0016904485931684761,0.0012387686475295039,,0.004040494889104952,0.003025311181587255,0.020124131314259604,0.0021184482163763827,0.0015537889858787113,0.006755880935146274,0.49249124343257444,0.49603177755710026,0.5135135135135135,0.5135135135135135,,0.03268551236749117,0.03268551236749117,0.0,0.00839546267525293,0.0019954626752529273,6.235820860165398e-05,32,0.028268551236749116,0.21869060086666936,32,0,0.0019954626752529273,0.0,0.46875,long_only,absolute,long_only_absolute,,,,0.0005,,,0.0005,,,True,0.0019542737580488453,0.0013918056462172365,,0.004863096771474114,0.003493319735676045,-0.016096759159559007
edge_mpnn,2,6,0.0020218889638944234,long_only,quantile,long_only_quantile,0.05,,,,,,0.0020218889638944234,0.0014570346767688643,0.04414297056572233,0.5060154490868151,0.5255213505461769,0.5952380952380952,0.5952380952380952,,0.037102473498233215,0.037102473498233215,0.0,0.013767100156655943,0.007967100156655943,0.0002747275916088256,29,0.02561837455830389,0.543418517789551,29,0,0.007967100156655943,0.0,0.5517241379310345,long_only,quantile,long_only_quantile,0.05,,,,,,0.0012227892875671387,,,True,0.0019542737580488453,0.0013918056462172365,,0.004863096771474114,0.003493319735676045,-0.016096759159559007,0.0023888037045418256,0.0018190026488799518,0.0744149957523006,0.524832934056235,0.5443227147592561,0.66,0.66,,0.044169611307420496,0.044169611307420496,0.0,0.04245412096497603,0.03525412096497603,0.000979281137916001,36,0.03180212014134275,2.139800178441927,36,0,0.03525412096497603,0.0,0.6388888888888888,long_only,quantile,long_only_quantile,0.05,,,,,,0.00125667005777359,,,True,0.002377391323537289,0.001807210865624012,,0.005621852661036213,0.004223719785761097,0.006680107511315072
edge_mpnn,3,10,0.002369893575627051,long_only,quantile,long_only_quantile,0.2,,,,,,0.002369893575627051,0.001807705474033911,0.028595314869017032,0.4909295801286092,0.4742232709702793,0.5597826086956522,0.5597826086956522,,0.1625441696113074,0.1625441696113074,0.0,0.05431811267226294,0.03211811267226295,0.00028935236641678335,111,0.0980565371024735,1.3504277437110048,111,0,0.03211811267226295,0.0,0.5315315315315315,long_only,quantile,long_only_quantile,0.2,,,,,,0.00043413341045379645,,,True,0.002377391323537289,0.001807210865624012,,0.005621852661036213,0.004223719785761097,0.006680107511315072,0.0033793335740184044,0.0023886524469727216,-0.02617903834787921,0.4754845386690083,0.5558710801393728,0.45789473684210524,0.45789473684210524,,0.16784452296819788,0.16784452296819788,0.0,0.007844912863220088,-0.013955087136779915,-0.00012802832235577903,109,0.09628975265017668,-0.3950905888620303,109,0,-0.013955087136779915,0.0,0.45871559633027525,long_only,quantile,long_only_quantile,0.2,,,,,,0.0004282549023628235,,,True,0.003360973706303816,0.0023748159875954,,0.008122188112554897,0.005687526109042702,-0.018536456826582705
edge_mpnn,4,9,0.0033719336161070097,long_only,absolute,long_only_absolute,,,,0.0,,,0.0033719336161070097,0.0023924021085475664,-0.011183998267170533,0.5020181270777143,0.4908652729384437,0.5531914893617021,0.5531914893617021,,0.04151943462897526,0.04151943462897526,0.0,0.0010429836302137119,-0.006157016369786286,-0.00017102823249406351,36,0.03180212014134275,-0.25943235114956453,36,0,-0.006157016369786286,0.0,0.5277777777777778,long_only,absolute,long_only_absolute,,,,0.0,,,0.0,,,True,0.003360973706303816,0.0023748159875954,,0.008122188112554897,0.005687526109042702,-0.018536456826582705,0.0028111011020924164,0.0021771692358119616,0.08135404728701198,0.5098904986101025,0.5757717891864234,0.4375,0.4375,,0.028268551236749116,0.028268551236749116,0.0,-2.5878713131533004e-05,-0.005025878713131531,-0.00020103514852526125,25,0.022084805653710248,-0.40415191114537646,25,0,-0.005025878713131531,0.0,0.32,long_only,absolute,long_only_absolute,,,,0.0,,,0.0,,,True,0.002794224822441489,0.0021681790223576167,,0.006609415916780838,0.005170299803457218,0.006697427862481612
edge_mpnn,5,9,0.0027875235637399103,long_only,quantile,long_only_quantile,0.3,,,,,,0.0027875235637399103,0.002174875589171223,0.06621353903077344,0.5415513636022138,0.47017311956336344,0.5863095238095238,0.5863095238095238,,0.2968197879858657,0.2968197879858657,0.0,0.07697630901725461,0.0477763090172546,0.00032723499326886714,146,0.12897526501766785,1.3969937559525487,146,0,0.0477763090172546,0.0,0.541095890410959,long_only,quantile,long_only_quantile,0.3,,,,,,0.0005528375506401062,,,True,0.002794224822441489,0.0021681790223576167,,0.006609415916780838,0.005170299803457218,0.006697427862481612,0.002960003638118774,0.002217732114401174,0.02294866475444511,0.5292581533759602,0.44605679221063843,0.5358090185676393,0.5358090185676393,,0.29825949367088606,0.29825949367088606,0.0,-0.007991923885128926,-0.036791923885128926,-0.00025549947142450643,144,0.11392405063291139,-1.0778641451343525,144,0,-0.036791923885128926,0.0,0.4861111111111111,long_only,quantile,long_only_quantile,0.3,,,,,,0.0005946382880210876,,,True,0.002905249833918039,0.0021855752647597826,,0.007077630451051263,0.005227656057044603,-0.007036397228091636
