operator,fold,best_epoch,best_checkpoint_key,selected_candidate_rule_type,selected_candidate_execution_mode,selected_candidate_threshold_mode,selected_candidate_candidate_name,selected_candidate_long_quantile,selected_candidate_short_quantile,selected_candidate_abs_quantile,selected_candidate_long_threshold,selected_candidate_short_threshold,selected_candidate_abs_threshold,selected_frozen_rule_type,selected_frozen_resolution_source,selected_frozen_execution_mode,selected_frozen_threshold_mode,selected_frozen_candidate_name,selected_frozen_frozen_long_threshold,selected_frozen_frozen_short_threshold,selected_frozen_frozen_abs_threshold,selected_frozen_n_validation_predictions_used,val_rmse,val_mae,val_ic,val_dir_auc,val_trade_auc,val_sign_accuracy,val_long_precision,val_short_precision,val_coverage,val_long_coverage,val_short_coverage,val_gross_pnl,val_net_pnl,val_pnl_per_trade,val_n_trades,val_trade_rate,val_sharpe_like,val_long_trades,val_short_trades,val_long_net_pnl,val_short_net_pnl,val_win_rate,val_bench_zero_rmse,val_bench_zero_mae,val_bench_zero_ic,val_bench_last_rmse,val_bench_last_mae,val_bench_last_ic,test_rmse,test_mae,test_ic,test_dir_auc,test_trade_auc,test_sign_accuracy,test_long_precision,test_short_precision,test_coverage,test_long_coverage,test_short_coverage,test_gross_pnl,test_net_pnl,test_pnl_per_trade,test_n_trades,test_trade_rate,test_sharpe_like,test_long_trades,test_short_trades,test_long_net_pnl,test_short_net_pnl,test_win_rate,test_bench_zero_rmse,test_bench_zero_mae,test_bench_zero_ic,test_bench_last_rmse,test_bench_last_mae,test_bench_last_ic
dynamic_edge_mpnn,1,15,"[0.017591968448366975, 0.0017591968448366975, -0.0028487818903115054, 0.9166666666666666, -0.0017794994337245198, -0.001325652664547158, 10.0]",candidate_rule_definition,long_only,absolute,long_only_absolute,,,,0.0001,,,frozen_rule_from_validation,validation_predictions_only,long_only,absolute,long_only_absolute,0.0001,,,1132,0.0017794994337245198,0.001325652664547158,-0.0028487818903115054,0.49614394276370605,0.4850648951640984,0.9166666666666666,0.9166666666666666,,0.01060070671378092,0.01060070671378092,0.0,0.01959196844836697,0.017591968448366975,0.0017591968448366975,10,0.0088339222614841,2.544075048439929,10,0,0.017591968448366975,0.0,0.9,0.0016904485931684761,0.0012387686475295039,,0.004040494889104952,0.003025311181587255,0.020124131314259604,0.001978984200846694,0.0014312724015719926,0.0754199361593929,0.5311421065799349,0.5084925521350546,0.5,0.5,,0.012367491166077738,0.012367491166077738,0.0,-0.009076061272025981,-0.010876061272025983,-0.0012084512524473314,9,0.007950530035335688,-1.7980035898697087,9,0,-0.010876061272025983,0.0,0.2222222222222222,0.0019542737580488453,0.0013918056462172365,,0.004863096771474114,0.003493319735676045,-0.016096759159559007
dynamic_edge_mpnn,2,1,"[0.015964666059425512, 0.0005505057261870867, 0.00507020678961453, 0.6666666666666666, -0.0056454592499303085, -0.004535044428140143, 29.0]",candidate_rule_definition,long_only,quantile,long_only_quantile,0.05,,,,,,frozen_rule_from_validation,validation_predictions_only,long_only,quantile,long_only_quantile,0.010641941800713539,,,1132,0.0056454592499303085,0.004535044428140143,0.00507020678961453,0.4784463347510633,0.48703078450844095,0.6666666666666666,0.6666666666666666,,0.03445229681978799,0.03445229681978799,0.0,0.021764666059425508,0.015964666059425512,0.0005505057261870867,29,0.02561837455830389,1.8568734722956954,29,0,0.015964666059425512,0.0,0.5517241379310345,0.0019542737580488453,0.0013918056462172365,,0.004863096771474114,0.003493319735676045,-0.016096759159559007,0.006094564153948325,0.004839619741890653,0.02650972851419696,0.5282782751229353,0.5426035170515198,0.6440677966101694,0.6440677966101694,,0.052120141342756186,0.052120141342756186,0.0,0.036588936991392984,0.028388936991392985,0.0006924130973510485,41,0.036219081272084806,1.6468292654376298,41,0,0.028388936991392985,0.0,0.5853658536585366,0.002377391323537289,0.001807210865624012,,0.005621852661036213,0.004223719785761097,0.006680107511315072
dynamic_edge_mpnn,3,14,"[0.038985653059929605, 0.00024831626152821407, 0.03325912261331402, 0.5214446952595937, -0.002651130723894858, -0.0020735915713407287, 157.0]",candidate_rule_definition,long_only,absolute,long_only_absolute,,,,0.0015,,,frozen_rule_from_validation,validation_predictions_only,long_only,absolute,long_only_absolute,0.0015,,,1132,0.002651130723894858,0.0020735915713407287,0.03325912261331402,0.47627033161013743,0.4456767234114275,0.5214446952595937,0.5214446952595937,,0.3913427561837456,0.3913427561837456,0.0,0.07038565305992961,0.038985653059929605,0.00024831626152821407,157,0.13869257950530034,1.3592188960808695,157,0,0.038985653059929605,0.0,0.5222929936305732,0.002377391323537289,0.001807210865624012,,0.005621852661036213,0.004223719785761097,0.006680107511315072,0.0036328645869763733,0.00265268776701419,0.04728222119734905,0.51600545694035,0.5299419279907084,0.5452538631346578,0.5452538631346578,,0.4001766784452297,0.4001766784452297,0.0,0.02257443354528732,-0.00962556645471269,-5.9786127047904904e-05,161,0.142226148409894,-0.24270752688510663,161,0,-0.00962556645471269,0.0,0.484472049689441,0.003360973706303816,0.0023748159875954,,0.008122188112554897,0.005687526109042702,-0.018536456826582705
dynamic_edge_mpnn,4,1,"[0.028373269822938897, 0.0007275197390497153, 0.043685083476623685, 0.7192982456140351, -0.011356701019035902, -0.009851292533635902, 39.0]",candidate_rule_definition,long_only,quantile,long_only_quantile,0.05,,,,,,frozen_rule_from_validation,validation_predictions_only,long_only,quantile,long_only_quantile,0.017448507528752086,,,1132,0.011356701019035902,0.009851292533635902,0.043685083476623685,0.5197641598193564,0.5016027874564459,0.7192982456140351,0.7192982456140351,,0.05035335689045936,0.05035335689045936,0.0,0.03617326982293889,0.028373269822938897,0.0007275197390497153,39,0.03445229681978799,1.1649032501734342,39,0,0.028373269822938897,0.0,0.6153846153846154,0.003360973706303816,0.0023748159875954,,0.008122188112554897,0.005687526109042702,-0.018536456826582705,0.009946336479218562,0.008597834201065512,0.01353114533426713,0.4929002529363151,0.5481550969355847,0.5428571428571428,0.5428571428571428,,0.030918727915194347,0.030918727915194347,0.0,-0.0007456006369466195,-0.005745600636946615,-0.0002298240254778646,25,0.022084805653710248,-0.36274647209700445,25,0,-0.005745600636946615,0.0,0.4,0.002794224822441489,0.0021681790223576167,,0.006609415916780838,0.005170299803457218,0.006697427862481612
