operator,fold,best_epoch,best_val_rmse_checkpoint,selected_signal_threshold,val_rmse,val_mae,val_ic,val_dir_auc,val_trade_auc,val_sign_accuracy,val_long_precision,val_short_precision,val_coverage,val_gross_pnl,val_net_pnl,val_pnl_per_trade,val_n_trades,val_trade_rate,val_sharpe_like,val_bench_zero_rmse,val_bench_zero_mae,val_bench_zero_ic,val_bench_last_rmse,val_bench_last_mae,val_bench_last_ic,test_rmse,test_mae,test_ic,test_dir_auc,test_trade_auc,test_sign_accuracy,test_long_precision,test_short_precision,test_coverage,test_gross_pnl,test_net_pnl,test_pnl_per_trade,test_n_trades,test_trade_rate,test_sharpe_like,test_bench_zero_rmse,test_bench_zero_mae,test_bench_zero_ic,test_bench_last_rmse,test_bench_last_mae,test_bench_last_ic
rel_conv,2.0,10.333333333333334,0.002003025114371799,0.00033600118160247795,0.002003025114371799,0.0014859389858790518,0.06956670666882786,0.523171109781896,0.5146930530641706,0.5763539282990083,0.5765535777099539,0.5727994227994229,0.26912928759894456,0.05279474120561645,0.028528074538949778,0.00025916600795271137,121.33333333333333,0.10671357373204339,1.3335638147230664,0.0020053419585033716,0.0014785576482830073,,0.004847630768707207,0.0035819828841739516,0.002946379166589746,0.0025739551981426084,0.0018694176555074371,0.028897388181371525,0.5141761573922702,0.5092880670995061,0.5498425658810583,0.5510667172865918,0.720189701897019,0.24860744649662855,0.026611969735616487,0.002545303068949818,5.2370728956355925e-05,120.33333333333333,0.10583406625622983,0.1646179850923432,0.0025711500007930756,0.0018660352122747657,,0.0062195713923576925,0.004483943802283659,-0.009162795480403307
