operator,fold,best_epoch,best_val_rmse_checkpoint,selected_signal_threshold,val_rmse,val_mae,val_ic,val_dir_auc,val_trade_auc,val_sign_accuracy,val_long_precision,val_short_precision,val_coverage,val_gross_pnl,val_net_pnl,val_pnl_per_trade,val_n_trades,val_trade_rate,val_sharpe_like,val_bench_zero_rmse,val_bench_zero_mae,val_bench_zero_ic,val_bench_last_rmse,val_bench_last_mae,val_bench_last_ic,test_rmse,test_mae,test_ic,test_dir_auc,test_trade_auc,test_sign_accuracy,test_long_precision,test_short_precision,test_coverage,test_gross_pnl,test_net_pnl,test_pnl_per_trade,test_n_trades,test_trade_rate,test_sharpe_like,test_bench_zero_rmse,test_bench_zero_mae,test_bench_zero_ic,test_bench_last_rmse,test_bench_last_mae,test_bench_last_ic
rel_conv,1,10,0.001677964358082218,0.0002,0.001677964358082218,0.001245967653102203,0.12471484239907069,0.5533464389640962,0.4863762242485647,0.553623188405797,0.5517241379310345,0.5636363636363636,0.6068601583113457,0.07814041739038657,0.037740417390386576,0.00018683374945735928,202,0.17766051011433598,1.58564025858084,0.0016894794284570366,0.0012389073266061764,,0.004075809935155283,0.0030453477760667845,0.01737560051257878,0.0019653267033313687,0.0014096484158407075,0.042357742467604216,0.5035646977136339,0.5449841897233201,0.5172413793103449,0.5279329608938548,0.49390243902439024,0.45910290237467016,0.01654055455855996,-0.017859445441440042,-0.0001038339851246514,172,0.15127528583992964,-0.6580005947435738,0.0019552533532846902,0.0013947589706928155,,0.004864851120546119,0.0034982421864364482,-0.01506403237090507
rel_conv,2,12,0.00196028762602454,0.0003571435809135437,0.00196028762602454,0.0014012441028996955,0.028002576990613988,0.5195438426821406,0.5236166007905139,0.5701754385964912,0.5700934579439252,0.5714285714285714,0.10026385224274406,0.021787458920698555,0.005587458920698552,6.898097432961175e-05,81,0.0712401055408971,0.3790603522137395,0.0019524130539231336,0.0013915367997416935,,0.004853664330208282,0.0034841152901960173,-0.015214341545979572,0.0023719055515305254,0.0018071410187150644,-0.015037797859716153,0.47710555639022434,0.47576604786401255,0.5348837209302325,0.5321637426900585,1.0,0.15127528583992964,0.044089541956054745,0.024489541956054735,0.00024989328526586464,98,0.08619173262972735,1.120500174958903,0.0023718807976688717,0.0018021454835828623,,0.005604476510063311,0.004203116818950213,0.006218225638479744
rel_conv,3,9,0.0023708233590086394,0.00045085996389389034,0.0023708233590086394,0.0018106052016352574,0.05598270061679893,0.4966230476994512,0.5340863341534332,0.6052631578947368,0.6078431372549019,0.5833333333333334,0.10026385224274406,0.05845634730576421,0.04225634730576421,0.0005216833000711631,81,0.0712401055408971,2.03599083337462,0.002374133393129944,0.0018052288185011517,,0.005613418040758057,0.0042164855862590524,0.006677878533170031,0.0033846333395659315,0.0023914635319665398,0.05937221993622652,0.5618582180729521,0.5071139637111859,0.5974025974025974,0.593103448275862,0.6666666666666666,0.13544415127528583,0.01920581269223476,0.0010058126922347613,1.105288672785452e-05,91,0.08003518029903255,0.03135437506170043,0.0033863158514256643,0.0024012011825486194,,0.008189386546463649,0.005750472401464318,-0.018642579708784596
